source,target,year,weight
423,711,2012,0
423,711,2013,0
423,711,2014,0
423,712,2000,0
423,712,2001,0
423,712,2002,0
423,712,2003,0
423,712,2004,0
423,712,2005,0
423,712,2006,0
423,712,2007,0
423,712,2008,1
423,712,2009,0
423,712,2010,0
423,712,2011,0
423,712,2012,0
423,712,2013,0
423,712,2014,0
423,721,2000,0
423,721,2001,0
423,721,2002,0
423,721,2003,0
423,721,2004,0
423,721,2005,0
423,721,2006,0
423,721,2007,1
423,721,2008,0
423,721,2009,0
423,721,2010,0
423,721,2011,0
423,721,2012,0
423,721,2013,0
423,721,2014,0
423,722,2000,0
423,722,2001,1
423,722,2002,0
423,722,2003,0
423,722,2004,0
423,722,2005,0
423,722,2006,0
423,722,2007,0
423,722,2008,0
423,722,2009,0
423,722,2010,0
423,722,2011,0
423,722,2012,0
423,722,2013,0
423,722,2014,0
423,811,2000,3
423,811,2001,0
423,811,2002,0
423,811,2003,0
423,811,2004,1
423,811,2005,1
423,811,2006,1
423,811,2007,3
423,811,2008,0
423,811,2009,1
423,811,2010,2
423,811,2011,4
423,811,2012,5
423,811,2013,2
423,811,2014,4
423,812,2000,0
423,812,2001,0
423,812,2002,0
423,812,2003,0
423,812,2004,0
423,812,2005,0
423,812,2006,0
423,812,2007,1
423,812,2008,0
423,812,2009,0
423,812,2010,0
423,812,2011,1
423,812,2012,3
423,812,2013,1
423,812,2014,0
423,813,2000,0
423,813,2001,0
423,813,2002,0
423,813,2003,0
423,813,2004,0
423,813,2005,0
423,813,2006,0
423,813,2007,0
423,813,2008,0
423,813,2009,1
423,813,2010,0
423,813,2011,0
423,813,2012,0
423,813,2013,0
423,813,2014,0
423,922,2000,0
423,922,2001,0
423,922,2002,1
423,922,2003,1
423,922,2004,0
423,922,2005,0
423,922,2006,0
423,922,2007,0
423,922,2008,0
423,922,2009,0
423,922,2010,0
423,922,2011,0
423,922,2012,0
423,922,2013,0
423,922,2014,0
423,924,2000,1
423,924,2001,0
423,924,2002,0
423,924,2003,0
423,924,2004,0
423,924,2005,0
423,924,2006,0
423,924,2007,0
423,924,2008,0
423,924,2009,0
423,924,2010,0
423,924,2011,0
423,924,2012,0
423,924,2013,0
423,924,2014,0
424,111,2000,2
424,111,2001,1
424,111,2002,1
424,111,2003,0
424,111,2004,2
424,111,2005,0
424,111,2006,0
424,111,2007,0
424,111,2008,0
424,111,2009,3
424,111,2010,0
424,111,2011,0
424,111,2012,2
424,111,2013,0
424,111,2014,3
424,112,2000,1
424,112,2001,0
424,112,2002,0
424,112,2003,0
424,112,2004,0
424,112,2005,0
424,112,2006,0
424,112,2007,0
424,112,2008,0
424,112,2009,0
424,112,2010,0
424,112,2011,0
424,112,2012,0
424,112,2013,0
424,112,2014,0
424,115,2000,2
424,115,2001,1
424,115,2002,0
424,115,2003,0
424,115,2004,0
424,115,2005,0
424,115,2006,0
424,115,2007,0
424,115,2008,0
424,115,2009,1
424,115,2010,0
424,115,2011,0
424,115,2012,0
424,115,2013,1
424,115,2014,0
424,211,2000,1
424,211,2001,1
424,211,2002,2
424,211,2003,3
424,211,2004,3
424,211,2005,0
424,211,2006,2
424,211,2007,2
424,211,2008,0
424,211,2009,1
424,211,2010,1
424,211,2011,0
424,211,2012,3
424,211,2013,1
424,211,2014,2
424,212,2000,0
424,212,2001,0
424,212,2002,0
424,212,2003,0
424,212,2004,0
424,212,2005,0
424,212,2006,0
424,212,2007,0
424,212,2008,1
424,212,2009,0
424,212,2010,0
424,212,2011,0
424,212,2012,0
424,212,2013,0
424,212,2014,0
424,213,2000,0
424,213,2001,1
424,213,2002,0
424,213,2003,0
424,213,2004,0
424,213,2005,1
424,213,2006,0
424,213,2007,1
424,213,2008,1
424,213,2009,2
424,213,2010,4
424,213,2011,1
424,213,2012,0
424,213,2013,0
424,213,2014,1
424,221,2000,0
424,221,2001,2
424,221,2002,0
424,221,2003,2
424,221,2004,0
424,221,2005,3
424,221,2006,2
424,221,2007,2
424,221,2008,0
424,221,2009,1
424,221,2010,0
424,221,2011,0
424,221,2012,2
424,221,2013,2
424,221,2014,6
424,237,2000,0
424,237,2001,0
424,237,2002,0
424,237,2003,0
424,237,2004,0
424,237,2005,1
424,237,2006,0
424,237,2007,0
424,237,2008,0
424,237,2009,0
424,237,2010,0
424,237,2011,0
424,237,2012,0
424,237,2013,1
424,237,2014,0
424,238,2000,1
424,238,2001,1
424,238,2002,0
424,238,2003,1
424,238,2004,0
424,238,2005,0
424,238,2006,0
424,238,2007,0
424,238,2008,0
424,238,2009,0
424,238,2010,0
424,238,2011,0
424,238,2012,0
424,238,2013,0
424,238,2014,0
424,311,2000,9
424,311,2001,10
424,311,2002,3
424,311,2003,3
424,311,2004,8
424,311,2005,2
424,311,2006,5
424,311,2007,3
424,311,2008,1
424,311,2009,2
424,311,2010,2
424,311,2011,2
424,311,2012,3
424,311,2013,8
424,311,2014,3
424,312,2000,2
424,312,2001,1
424,312,2002,3
424,312,2003,0
424,312,2004,4
424,312,2005,3
424,312,2006,1
424,312,2007,2
424,312,2008,2
424,312,2009,5
424,312,2010,0
424,312,2011,1
424,312,2012,1
424,312,2013,2
424,312,2014,1
424,314,2000,0
424,314,2001,1
424,314,2002,1
424,314,2003,0
424,314,2004,0
424,314,2005,0
424,314,2006,0
424,314,2007,2
424,314,2008,1
424,314,2009,1
424,314,2010,0
424,314,2011,0
424,314,2012,0
424,314,2013,0
424,314,2014,0
424,315,2000,1
424,315,2001,2
424,315,2002,2
424,315,2003,3
424,315,2004,2
424,315,2005,2
424,315,2006,3
424,315,2007,10
424,315,2008,0
424,315,2009,1
424,315,2010,1
424,315,2011,3
424,315,2012,0
424,315,2013,1
424,315,2014,2
424,316,2000,0
424,316,2001,1
424,316,2002,2
424,316,2003,0
424,316,2004,0
424,316,2005,0
424,316,2006,0
424,316,2007,0
424,316,2008,1
424,316,2009,0
424,316,2010,0
424,316,2011,1
424,316,2012,0
424,316,2013,0
424,316,2014,0
424,322,2000,0
424,322,2001,0
424,322,2002,1
424,322,2003,1
424,322,2004,1
424,322,2005,0
424,322,2006,3
424,322,2007,1
424,322,2008,0
424,322,2009,1
424,322,2010,0
424,322,2011,0
424,322,2012,1
424,322,2013,0
424,322,2014,1
424,323,2000,1
424,323,2001,1
424,323,2002,0
424,323,2003,0
424,323,2004,1
424,323,2005,0
424,323,2006,0
424,323,2007,0
424,323,2008,0
424,323,2009,0
424,323,2010,0
424,323,2011,0
424,323,2012,0
424,323,2013,1
424,323,2014,0
424,324,2000,0
424,324,2001,0
424,324,2002,0
424,324,2003,0
424,324,2004,0
424,324,2005,1
424,324,2006,1
424,324,2007,0
424,324,2008,2
424,324,2009,1
424,324,2010,0
424,324,2011,0
424,324,2012,0
424,324,2013,2
424,324,2014,0
424,325,2000,6
424,325,2001,7
424,325,2002,2
424,325,2003,15
424,325,2004,7
424,325,2005,6
424,325,2006,3
424,325,2007,2
424,325,2008,6
424,325,2009,3
424,325,2010,4
424,325,2011,5
424,325,2012,6
424,325,2013,6
424,325,2014,1
424,326,2000,2
424,326,2001,1
424,326,2002,0
424,326,2003,1
424,326,2004,0
424,326,2005,1
424,326,2006,0
424,326,2007,3
424,326,2008,1
424,326,2009,1
424,326,2010,0
424,326,2011,0
424,326,2012,2
424,326,2013,0
424,326,2014,1
424,327,2000,0
424,327,2001,0
424,327,2002,0
424,327,2003,0
424,327,2004,0
424,327,2005,1
424,327,2006,0
424,327,2007,1
424,327,2008,0
424,327,2009,0
424,327,2010,0
424,327,2011,0
424,327,2012,1
424,327,2013,0
424,327,2014,0
424,331,2000,0
424,331,2001,0
424,331,2002,0
424,331,2003,0
424,331,2004,0
424,331,2005,1
424,331,2006,0
424,331,2007,0
424,331,2008,0
424,331,2009,0
424,331,2010,0
424,331,2011,1
424,331,2012,0
424,331,2013,0
424,331,2014,0
424,332,2000,0
424,332,2001,2
424,332,2002,0
424,332,2003,0
424,332,2004,1
424,332,2005,0
424,332,2006,0
424,332,2007,1
424,332,2008,0
424,332,2009,0
424,332,2010,0
424,332,2011,0
424,332,2012,2
424,332,2013,0
424,332,2014,0
424,333,2000,0
424,333,2001,1
424,333,2002,1
424,333,2003,1
424,333,2004,1
424,333,2005,2
424,333,2006,1
424,333,2007,2
424,333,2008,1
424,333,2009,0
424,333,2010,0
424,333,2011,1
424,333,2012,3
424,333,2013,0
424,333,2014,1
424,334,2000,3
424,334,2001,0
424,334,2002,1
424,334,2003,2
424,334,2004,2
424,334,2005,1
424,334,2006,2
424,334,2007,1
424,334,2008,1
424,334,2009,3
424,334,2010,1
424,334,2011,1
424,334,2012,0
424,334,2013,0
424,334,2014,1
424,335,2000,1
424,335,2001,0
424,335,2002,0
424,335,2003,0
424,335,2004,0
424,335,2005,0
424,335,2006,0
424,335,2007,1
424,335,2008,0
424,335,2009,0
424,335,2010,0
424,335,2011,0
424,335,2012,0
424,335,2013,0
424,335,2014,1
424,336,2000,1
424,336,2001,1
424,336,2002,0
424,336,2003,0
424,336,2004,0
424,336,2005,0
424,336,2006,0
424,336,2007,0
424,336,2008,0
424,336,2009,0
424,336,2010,0
424,336,2011,0
424,336,2012,1
424,336,2013,0
424,336,2014,0
424,337,2000,0
424,337,2001,0
424,337,2002,1
424,337,2003,0
424,337,2004,0
424,337,2005,0
424,337,2006,0
424,337,2007,0
424,337,2008,0
424,337,2009,0
424,337,2010,0
424,337,2011,0
424,337,2012,0
424,337,2013,0
424,337,2014,0
424,339,2000,3
424,339,2001,2
424,339,2002,2
424,339,2003,0
424,339,2004,3
424,339,2005,1
424,339,2006,2
424,339,2007,3
424,339,2008,1
424,339,2009,1
424,339,2010,1
424,339,2011,1
424,339,2012,1
424,339,2013,0
424,339,2014,3
424,423,2000,3
424,423,2001,5
424,423,2002,3
424,423,2003,4
424,423,2004,3
424,423,2005,3
424,423,2006,1
424,423,2007,1
424,423,2008,4
424,423,2009,2
424,423,2010,1
424,423,2011,3
424,423,2012,3
424,423,2013,2
424,423,2014,5
424,424,2000,37
424,424,2001,28
424,424,2002,33
424,424,2003,40
424,424,2004,38
424,424,2005,50
424,424,2006,51
424,424,2007,44
424,424,2008,37
424,424,2009,25
424,424,2010,29
424,424,2011,31
424,424,2012,33
424,424,2013,22
424,424,2014,29
424,425,2000,0
424,425,2001,0
424,425,2002,0
424,425,2003,0
424,425,2004,0
424,425,2005,3
424,425,2006,0
424,425,2007,0
424,425,2008,0
424,425,2009,0
424,425,2010,0
424,425,2011,0
424,425,2012,0
424,425,2013,0
424,425,2014,1
424,441,2000,0
424,441,2001,0
424,441,2002,0
424,441,2003,0
424,441,2004,1
424,441,2005,0
424,441,2006,0
424,441,2007,0
424,441,2008,0
424,441,2009,0
424,441,2010,0
424,441,2011,0
424,441,2012,0
424,441,2013,0
424,441,2014,1
424,442,2000,1
424,442,2001,1
424,442,2002,0
424,442,2003,0
424,442,2004,0
424,442,2005,0
424,442,2006,0
424,442,2007,0
424,442,2008,0
424,442,2009,1
424,442,2010,0
424,442,2011,0
424,442,2012,0
424,442,2013,0
424,442,2014,0
424,443,2000,0
424,443,2001,0
424,443,2002,0
424,443,2003,1
424,443,2004,0
424,443,2005,0
424,443,2006,0
424,443,2007,0
424,443,2008,0
424,443,2009,0
424,443,2010,0
424,443,2011,0
424,443,2012,0
424,443,2013,0
424,443,2014,0
424,444,2000,1
424,444,2001,2
424,444,2002,1
424,444,2003,0
424,444,2004,0
424,444,2005,0
424,444,2006,0
424,444,2007,1
424,444,2008,0
424,444,2009,0
424,444,2010,0
424,444,2011,1
424,444,2012,1
424,444,2013,0
424,444,2014,0
424,445,2000,5
424,445,2001,5
424,445,2002,2
424,445,2003,5
424,445,2004,0
424,445,2005,3
424,445,2006,4
424,445,2007,5
424,445,2008,5
424,445,2009,2
424,445,2010,2
424,445,2011,5
424,445,2012,7
424,445,2013,1
424,445,2014,6
424,446,2000,2
424,446,2001,0
424,446,2002,1
424,446,2003,0
424,446,2004,0
424,446,2005,1
424,446,2006,0
424,446,2007,1
424,446,2008,0
424,446,2009,0
424,446,2010,1
424,446,2011,0
424,446,2012,0
424,446,2013,0
424,446,2014,2
424,447,2000,0
424,447,2001,0
424,447,2002,0
424,447,2003,0
424,447,2004,1
424,447,2005,1
424,447,2006,1
424,447,2007,1
424,447,2008,3
424,447,2009,0
424,447,2010,1
424,447,2011,0
424,447,2012,1
424,447,2013,1
424,447,2014,2
424,448,2000,0
424,448,2001,0
424,448,2002,0
424,448,2003,0
424,448,2004,0
424,448,2005,0
424,448,2006,2
424,448,2007,0
424,448,2008,1
424,448,2009,0
424,448,2010,1
424,448,2011,0
424,448,2012,1
424,448,2013,1
424,448,2014,2
424,451,2000,1
424,451,2001,0
424,451,2002,0
424,451,2003,1
424,451,2004,0
424,451,2005,0
424,451,2006,0
424,451,2007,1
424,451,2008,0
424,451,2009,0
424,451,2010,1
424,451,2011,0
424,451,2012,0
424,451,2013,0
424,451,2014,0
424,453,2000,1
424,453,2001,1
424,453,2002,1
424,453,2003,1
424,453,2004,1
424,453,2005,0
424,453,2006,0
424,453,2007,2
424,453,2008,0
424,453,2009,0
424,453,2010,1
424,453,2011,0
424,453,2012,0
424,453,2013,0
424,453,2014,1
424,454,2000,1
424,454,2001,0
424,454,2002,2
424,454,2003,0
424,454,2004,0
424,454,2005,2
424,454,2006,2
424,454,2007,2
424,454,2008,1
424,454,2009,2
424,454,2010,1
424,454,2011,2
424,454,2012,2
424,454,2013,0
424,454,2014,3
424,481,2000,0
424,481,2001,0
424,481,2002,0
424,481,2003,0
424,481,2004,0
424,481,2005,0
424,481,2006,1
424,481,2007,0
424,481,2008,1
424,481,2009,0
424,481,2010,0
424,481,2011,0
424,481,2012,0
424,481,2013,0
424,481,2014,0
424,482,2000,0
424,482,2001,0
424,482,2002,0
424,482,2003,0
424,482,2004,0
424,482,2005,0
424,482,2006,0
424,482,2007,0
424,482,2008,0
424,482,2009,0
424,482,2010,1
424,482,2011,0
424,482,2012,0
424,482,2013,0
424,482,2014,0
424,483,2000,0
424,483,2001,0
424,483,2002,0
424,483,2003,0
424,483,2004,0
424,483,2005,0
424,483,2006,1
424,483,2007,0
424,483,2008,0
424,483,2009,0
424,483,2010,1
424,483,2011,0
424,483,2012,0
424,483,2013,1
424,483,2014,0
424,484,2000,0
424,484,2001,1
424,484,2002,0
424,484,2003,0
424,484,2004,0
424,484,2005,1
424,484,2006,0
424,484,2007,0
424,484,2008,0
424,484,2009,0
424,484,2010,0
424,484,2011,0
424,484,2012,0
424,484,2013,0
424,484,2014,1
424,486,2000,1
424,486,2001,1
424,486,2002,2
424,486,2003,1
424,486,2004,2
424,486,2005,1
424,486,2006,0
424,486,2007,1
424,486,2008,1
424,486,2009,1
424,486,2010,0
424,486,2011,1
424,486,2012,2
424,486,2013,2
424,486,2014,3
424,488,2000,3
424,488,2001,0
424,488,2002,0
424,488,2003,1
424,488,2004,2
424,488,2005,0
424,488,2006,0
424,488,2007,1
424,488,2008,0
424,488,2009,0
424,488,2010,1
424,488,2011,0
424,488,2012,0
424,488,2013,1
424,488,2014,1
424,492,2000,0
424,492,2001,0
424,492,2002,0
424,492,2003,0
424,492,2004,0
424,492,2005,0
424,492,2006,0
424,492,2007,0
424,492,2008,0
424,492,2009,0
424,492,2010,0
424,492,2011,0
424,492,2012,1
424,492,2013,0
424,492,2014,0
424,493,2000,0
424,493,2001,1
424,493,2002,2
424,493,2003,0
424,493,2004,1
424,493,2005,0
424,493,2006,2
424,493,2007,1
424,493,2008,1
424,493,2009,0
424,493,2010,2
424,493,2011,0
424,493,2012,0
424,493,2013,1
424,493,2014,2
424,511,2000,0
424,511,2001,1
424,511,2002,0
424,511,2003,0
424,511,2004,2
424,511,2005,2
424,511,2006,2
424,511,2007,2
424,511,2008,4
424,511,2009,0
424,511,2010,1
424,511,2011,3
424,511,2012,2
424,511,2013,1
424,511,2014,1
424,512,2000,0
424,512,2001,0
424,512,2002,0
424,512,2003,0
424,512,2004,0
424,512,2005,0
424,512,2006,0
424,512,2007,0
424,512,2008,1
424,512,2009,0
424,512,2010,0
424,512,2011,0
424,512,2012,0
424,512,2013,0
424,512,2014,0
424,517,2000,1
424,517,2001,0
424,517,2002,0
424,517,2003,0
424,517,2004,0
424,517,2005,0
424,517,2006,0
424,517,2007,0
424,517,2008,0
424,517,2009,0
424,517,2010,0
424,517,2011,0
424,517,2012,0
424,517,2013,0
424,517,2014,0
424,519,2000,0
424,519,2001,0
424,519,2002,1
424,519,2003,0
424,519,2004,1
424,519,2005,0
424,519,2006,0
424,519,2007,0
424,519,2008,0
424,519,2009,0
424,519,2010,0
424,519,2011,0
424,519,2012,0
424,519,2013,0
424,519,2014,0
424,522,2000,1
424,522,2001,0
424,522,2002,1
424,522,2003,0
424,522,2004,0
424,522,2005,0
424,522,2006,0
424,522,2007,1
424,522,2008,0
424,522,2009,0
424,522,2010,0
424,522,2011,0
424,522,2012,1
424,522,2013,0
424,522,2014,0
424,523,2000,1
424,523,2001,0
424,523,2002,1
424,523,2003,0
424,523,2004,1
424,523,2005,0
424,523,2006,0
424,523,2007,3
424,523,2008,1
424,523,2009,0
424,523,2010,2
424,523,2011,0
424,523,2012,0
424,523,2013,0
424,523,2014,0
424,524,2000,0
424,524,2001,0
424,524,2002,0
424,524,2003,1
424,524,2004,0
424,524,2005,0
424,524,2006,1
424,524,2007,0
424,524,2008,0
424,524,2009,3
424,524,2010,0
424,524,2011,0
424,524,2012,0
424,524,2013,0
424,524,2014,0
424,531,2000,2
424,531,2001,0
424,531,2002,0
424,531,2003,0
424,531,2004,0
424,531,2005,1
424,531,2006,1
424,531,2007,0
424,531,2008,0
424,531,2009,0
424,531,2010,0
424,531,2011,0
424,531,2012,1
424,531,2013,2
424,531,2014,0
424,532,2000,0
424,532,2001,0
424,532,2002,0
424,532,2003,1
424,532,2004,1
424,532,2005,0
424,532,2006,0
424,532,2007,0
424,532,2008,0
424,532,2009,0
424,532,2010,1
424,532,2011,0
424,532,2012,0
424,532,2013,0
424,532,2014,0
424,541,2000,2
424,541,2001,1
424,541,2002,1
424,541,2003,3
424,541,2004,1
424,541,2005,1
424,541,2006,5
424,541,2007,3
424,541,2008,1
424,541,2009,2
424,541,2010,1
424,541,2011,4
424,541,2012,3
424,541,2013,2
424,541,2014,2
424,561,2000,2
424,561,2001,2
424,561,2002,1
424,561,2003,1
424,561,2004,0
424,561,2005,1
424,561,2006,2
424,561,2007,1
424,561,2008,0
424,561,2009,0
424,561,2010,2
424,561,2011,1
424,561,2012,0
424,561,2013,2
424,561,2014,0
424,562,2000,0
424,562,2001,0
424,562,2002,1
424,562,2003,0
424,562,2004,1
424,562,2005,0
424,562,2006,0
424,562,2007,0
424,562,2008,0
424,562,2009,0
424,562,2010,0
424,562,2011,2
424,562,2012,0
424,562,2013,0
424,562,2014,0
424,611,2000,0
424,611,2001,0
424,611,2002,0
424,611,2003,0
424,611,2004,1
424,611,2005,0
424,611,2006,0
424,611,2007,0
424,611,2008,0
424,611,2009,0
424,611,2010,0
424,611,2011,0
424,611,2012,0
424,611,2013,0
424,611,2014,0
424,621,2000,0
424,621,2001,0
424,621,2002,0
424,621,2003,0
424,621,2004,1
424,621,2005,3
424,621,2006,2
424,621,2007,0
424,621,2008,0
424,621,2009,1
424,621,2010,1
424,621,2011,3
424,621,2012,2
424,621,2013,0
424,621,2014,0
424,622,2000,0
424,622,2001,0
424,622,2002,0
424,622,2003,0
424,622,2004,0
424,622,2005,0
424,622,2006,1
424,622,2007,0
424,622,2008,0
424,622,2009,0
424,622,2010,0
424,622,2011,0
424,622,2012,0
424,622,2013,0
424,622,2014,0
424,624,2000,0
424,624,2001,0
424,624,2002,0
424,624,2003,0
424,624,2004,0
424,624,2005,0
424,624,2006,0
424,624,2007,0
424,624,2008,1
424,624,2009,0
424,624,2010,0
424,624,2011,0
424,624,2012,0
424,624,2013,0
424,624,2014,0
424,713,2000,0
424,713,2001,0
424,713,2002,0
424,713,2003,0
424,713,2004,1
424,713,2005,0
424,713,2006,0
424,713,2007,0
424,713,2008,0
424,713,2009,0
424,713,2010,0
424,713,2011,0
424,713,2012,0
424,713,2013,0
424,713,2014,0
424,721,2000,0
424,721,2001,0
424,721,2002,0
424,721,2003,0
424,721,2004,0
424,721,2005,0
424,721,2006,0
424,721,2007,0
424,721,2008,0
424,721,2009,1
424,721,2010,0
424,721,2011,1
424,721,2012,0
424,721,2013,0
424,721,2014,0
424,722,2000,1
424,722,2001,0
424,722,2002,0
424,722,2003,0
424,722,2004,0
424,722,2005,1
424,722,2006,1
424,722,2007,0
424,722,2008,0
424,722,2009,0
424,722,2010,0
424,722,2011,0
424,722,2012,3
424,722,2013,1
424,722,2014,0
424,811,2000,0
424,811,2001,0
424,811,2002,0
424,811,2003,0
424,811,2004,0
424,811,2005,0
424,811,2006,0
424,811,2007,0
424,811,2008,0
424,811,2009,0
424,811,2010,0
424,811,2011,0
424,811,2012,0
424,811,2013,1
424,811,2014,1
424,812,2000,0
424,812,2001,0
424,812,2002,0
424,812,2003,0
424,812,2004,0
424,812,2005,0
424,812,2006,0
424,812,2007,0
424,812,2008,0
424,812,2009,0
424,812,2010,0
424,812,2011,1
424,812,2012,0
424,812,2013,0
424,812,2014,0
424,924,2000,0
424,924,2001,0
424,924,2002,0
424,924,2003,0
424,924,2004,0
424,924,2005,0
424,924,2006,0
424,924,2007,0
424,924,2008,0
424,924,2009,0
424,924,2010,0
424,924,2011,0
424,924,2012,0
424,924,2013,2
424,924,2014,0
425,311,2000,0
425,311,2001,0
425,311,2002,0
425,311,2003,0
425,311,2004,0
425,311,2005,0
425,311,2006,0
425,311,2007,0
425,311,2008,0
425,311,2009,0
425,311,2010,0
425,311,2011,0
425,311,2012,1
425,311,2013,0
425,311,2014,0
425,315,2000,0
425,315,2001,0
425,315,2002,0
425,315,2003,0
425,315,2004,0
425,315,2005,0
425,315,2006,0
425,315,2007,0
425,315,2008,0
425,315,2009,0
425,315,2010,0
425,315,2011,0
425,315,2012,1
425,315,2013,0
425,315,2014,0
425,325,2000,0
425,325,2001,0
425,325,2002,0
425,325,2003,0
425,325,2004,0
425,325,2005,0
425,325,2006,0
425,325,2007,1
425,325,2008,1
425,325,2009,0
425,325,2010,0
425,325,2011,0
425,325,2012,0
425,325,2013,0
425,325,2014,0
425,333,2000,0
425,333,2001,0
425,333,2002,0
425,333,2003,0
425,333,2004,0
425,333,2005,1
425,333,2006,0
425,333,2007,0
425,333,2008,0
425,333,2009,0
425,333,2010,0
425,333,2011,1
425,333,2012,0
425,333,2013,0
425,333,2014,0
425,334,2000,0
425,334,2001,0
425,334,2002,0
425,334,2003,0
425,334,2004,0
425,334,2005,0
425,334,2006,1
425,334,2007,0
425,334,2008,0
425,334,2009,0
425,334,2010,0
425,334,2011,1
425,334,2012,0
425,334,2013,0
425,334,2014,0
425,336,2000,0
425,336,2001,0
425,336,2002,0
425,336,2003,0
425,336,2004,0
425,336,2005,0
425,336,2006,1
425,336,2007,0
425,336,2008,0
425,336,2009,0
425,336,2010,0
425,336,2011,0
425,336,2012,0
425,336,2013,0
425,336,2014,0
425,423,2000,2
425,423,2001,1
425,423,2002,0
425,423,2003,0
425,423,2004,0
425,423,2005,0
425,423,2006,0
425,423,2007,6
425,423,2008,1
425,423,2009,1
425,423,2010,0
425,423,2011,0
425,423,2012,1
425,423,2013,1
425,423,2014,0
425,424,2000,0
425,424,2001,0
425,424,2002,0
425,424,2003,0
425,424,2004,0
425,424,2005,0
425,424,2006,0
425,424,2007,0
425,424,2008,0
425,424,2009,0
425,424,2010,0
425,424,2011,1
425,424,2012,0
425,424,2013,0
425,424,2014,0
425,425,2000,0
425,425,2001,0
425,425,2002,0
425,425,2003,0
425,425,2004,1
425,425,2005,0
425,425,2006,2
425,425,2007,0
425,425,2008,1
425,425,2009,0
425,425,2010,0
425,425,2011,2
425,425,2012,0
425,425,2013,0
425,425,2014,0
425,441,2000,1
425,441,2001,0
425,441,2002,0
425,441,2003,0
425,441,2004,0
425,441,2005,1
425,441,2006,1
425,441,2007,0
425,441,2008,1
425,441,2009,0
425,441,2010,0
425,441,2011,0
425,441,2012,0
425,441,2013,0
425,441,2014,0
425,444,2000,0
425,444,2001,0
425,444,2002,0
425,444,2003,0
425,444,2004,0
425,444,2005,1
425,444,2006,0
425,444,2007,0
425,444,2008,0
425,444,2009,0
425,444,2010,0
425,444,2011,0
425,444,2012,0
425,444,2013,0
425,444,2014,0
425,446,2000,0
425,446,2001,0
425,446,2002,0
425,446,2003,0
425,446,2004,0
425,446,2005,0
425,446,2006,0
425,446,2007,1
425,446,2008,0
425,446,2009,0
425,446,2010,0
425,446,2011,0
425,446,2012,0
425,446,2013,0
425,446,2014,0
425,484,2000,0
425,484,2001,0
425,484,2002,0
425,484,2003,0
425,484,2004,0
425,484,2005,0
425,484,2006,0
425,484,2007,1
425,484,2008,0
425,484,2009,0
425,484,2010,0
425,484,2011,0
425,484,2012,0
425,484,2013,0
425,484,2014,0
425,511,2000,0
425,511,2001,0
425,511,2002,0
425,511,2003,0
425,511,2004,0
425,511,2005,1
425,511,2006,0
425,511,2007,0
425,511,2008,1
425,511,2009,0
425,511,2010,1
425,511,2011,0
425,511,2012,0
425,511,2013,0
425,511,2014,1
425,522,2000,1
425,522,2001,0
425,522,2002,0
425,522,2003,0
425,522,2004,0
425,522,2005,0
425,522,2006,0
425,522,2007,0
425,522,2008,0
425,522,2009,0
425,522,2010,0
425,522,2011,0
425,522,2012,0
425,522,2013,0
425,522,2014,0
425,524,2000,0
425,524,2001,1
425,524,2002,0
425,524,2003,0
425,524,2004,0
425,524,2005,0
425,524,2006,0
425,524,2007,0
425,524,2008,0
425,524,2009,0
425,524,2010,0
425,524,2011,0
425,524,2012,0
425,524,2013,0
425,524,2014,0
425,532,2000,1
425,532,2001,0
425,532,2002,0
425,532,2003,0
